judge,avg_d2v_vec1,avg_d2v_vec2,avg_d2v_vec3,avg_d2v_vec4,avg_d2v_vec5,avg_d2v_vec6,avg_d2v_vec7,avg_d2v_vec8,avg_d2v_vec9,avg_d2v_vec10,avg_d2v_vec11,avg_d2v_vec12,avg_d2v_vec13,avg_d2v_vec14,avg_d2v_vec15,avg_d2v_vec16,avg_d2v_vec17,avg_d2v_vec18,avg_d2v_vec19,avg_d2v_vec20,avg_d2v_vec21,avg_d2v_vec22,avg_d2v_vec23,avg_d2v_vec24,avg_d2v_vec25,non_air_pollution_single_judge_cases
Pulastya Pramachala,-0.3228898075,-0.280522575,-0.53731869,-2.006334875,-0.2636936474999999,-0.6576973395,0.596032195,1.3473888,-1.1578703075,2.159977625,0.291277334,-0.05979304599999999,0.3004575225,-1.2202397575,-0.3023596475,-1.3701175375,-0.6090874825,1.1424985250000002,-1.722499625,1.2908339,0.6652521025,0.7270838175000001,-0.05084506799999999,-1.26878755,0.16826092874999998,4
S Guin,0.42469862499999994,-1.3842980055,-0.5448417074999999,0.9690004325,0.1481116675,0.6694809875,-0.37575562725,-0.13467268749999997,-2.035679975,2.0694920275,-1.523489175,-1.0590608275,0.8471739500000001,2.1466673825,-2.87367025,-0.36071315,-0.32495806000000005,0.9099203465,0.44163703499999996,-1.3556377075000001,-0.57165025,-0.95745713375,-0.16571355,-0.5444034499999999,-0.718542705,4
V. Gopala Gowda,-0.6613724424999999,-0.4598425725,-1.010601635,1.0174325882500002,1.3291128575,-2.6506253500000003,0.1520763925,-0.38528735374999995,-0.04933030000000002,-0.03405119250000002,-2.0970680175,-0.0439791675,-0.26199313500000004,0.174187125,-0.838336604,-0.6411450599999999,-0.7226853424999999,0.06209167499999994,0.17272052999999998,0.6907313985,0.29219439999999997,-0.7451810675,-0.37848472499999997,1.27910765,-0.6435447950000001,4
P.N. Bhagwati,1.180281275,-2.606634875,-1.9113193625,3.0325598375000005,-0.37611545,-1.6671518399999998,-0.5756206500000001,-1.6705531225,-0.8185125125,-0.7570972659999999,-0.42499415000000007,-2.0391733,0.04248939249999997,1.1154406625,-1.006403835,-2.3591110250000003,-2.345603705,0.9364150924999999,-0.311190395,-1.993064695,-0.71702701,-0.9520415675,-2.499289425,-0.37776323,1.773895135,4
Deepak Verma,-0.05208890500000002,-0.9907298425,-0.9099329,-0.20171127649999998,0.6700652325,-1.9742698,0.44772011,-0.22748482750000001,-0.885175315,1.066845035,-0.5080895750000001,-0.473581845075,0.7685426799999999,0.15021197749999998,-0.9566656275000001,-0.8558205125,-0.46137111900000005,-0.5060122410000001,-0.27534487775,-0.15938917225,-0.03818739000000004,0.25838696,0.29697252625,-0.47905265,-1.2874644375,4
Deepak Gupta,2.3690181,-1.1469998233333334,-0.6191657,0.41709016666666665,-0.8117240833333333,-3.1301546000000005,-0.49428814000000004,-2.8857476566666667,-2.0142272366666667,2.2212502866666664,0.6995353433333333,-0.31567109,-0.30361129999999986,-0.9475361913333332,-3.0791438133333333,-1.75218393,-2.1137923666666665,-0.6229868066666667,-1.02678619,-3.127044352,-0.6050932333333334,0.17250021000000001,-0.6072475333333335,-2.6345054666666665,1.17814818,3
Rajeev Bansal,-1.3716265099999998,1.1780991533333334,-1.2285937999999998,-0.43035931666666666,0.23632908666666666,-2.343997266666667,0.9564660333333332,0.27200556666666664,-0.531809264,1.213394,-1.7873799533333334,-0.8501308866666667,-0.8429390666666667,-0.8754336066666667,-0.6900401866666668,-0.30831326666666664,-1.6731084666666665,1.0461429733333334,-0.43895795,0.9432351333333333,0.36841048000000004,0.23423572133333334,-0.3074439633333334,0.71235399,-1.6010235333333334,3
Vikash Jain,-1.2682968000000001,0.3767209933333333,-0.9644539333333334,0.9835282833333334,0.8971670333333334,-1.3326067333333333,0.23130569999999998,-0.6355096100000001,0.09123577999999995,0.9141415333333333,-0.18564548666666666,-0.2579434333333333,-0.26122145999999996,0.7204993343333334,1.0389883666666666,-0.8618335500000001,-0.58933113,0.07157964000000001,-0.95984341,0.5494478566666666,-0.6365202276666667,-1.2972313,-1.7813241499999999,-0.13010886000000002,-0.6539281166666667,3
Pinki,-0.1803439533333333,1.6595813799999999,0.17777858666666665,0.4702114399999999,-0.6310411066666667,-1.3193750566666667,2.8199864,-0.3571705333333333,-1.2967175466666667,1.3615250666666665,-0.024375942000000025,1.37998995,-3.1211131333333335,-2.4696650666666664,-1.3624695666666666,0.4468787253333333,-2.1574436166666664,0.2001977033333334,-0.8758676766666668,2.4610370666666666,1.5873771,-2.287077666666667,-2.4239061,-0.6651395333333333,-2.111019033333333,3
Asok Kumar Ganguly,0.7144026666666666,-1.4852715533333332,-1.1801926866666665,0.94788861,-0.26956703666666665,0.5291102533333333,1.1009563666666666,-1.9241391666666665,0.017750056666666698,1.26973152,-2.890773113333333,-0.48724811599999995,-1.8371039666666666,-0.7311534866666666,-1.1437716333333334,0.33172533333333337,-2.6056492866666665,1.1537302,-0.1191229066666667,-1.7549485833333334,-0.3352353133333333,-1.9058164000000002,-2.6061244,0.613666,0.16924816666666656,3
M.N. Venkatachaliah,0.048005406666666715,-1.0763198,-0.7181421666666666,1.1202268333333334,0.4473113746666666,-0.7119931133333334,0.21076858666666665,-3.035514086666667,0.5750805166666667,0.17973227,-2.4718002,-1.2921920666666666,0.5374144933333334,1.5229179666666663,-1.2460167433333333,-1.65222096,-2.8034344566666665,2.7421537866666665,0.8362687266666667,-0.9509930066666668,-0.15080116666666665,-3.25785845,-3.7307435333333334,0.24934344333333333,1.0742393000000001,3
Ranjana Prakash Desai,1.7012382666666668,-0.52226317,-0.6826564846666666,0.801832328,0.21144341999999997,-2.6019704,-0.6587908033333333,1.3419290333333331,-2.824150566666667,2.4818151999999998,3.020643504,1.3906124000000002,2.57357788,0.8597305333333334,-2.6787307666666664,-1.1257308000000001,-0.47124309999999997,0.13700899333333333,-0.66262768,-1.8576393666666666,-0.5725841466666667,1.3145507533333334,0.44983033333333333,-1.4076302666666667,-0.8274544,3
Yogeshwar Dayal,-0.7230886,-1.4413943,-3.9700097666666667,4.006115666666666,1.3066015066666667,-2.914983633333333,-1.4019305,-2.7884162000000003,0.7252764133333334,-1.2311099133333332,-2.0261247066666663,-2.209192133333333,2.4950181666666666,2.4202974999999998,0.5680085066666667,-2.4225127,-1.8105174899999998,-0.8359963333333335,0.4569123533333334,-1.7844332333333333,-1.569920107,-0.4785271033333333,-2.0247662166666665,2.4138236566666667,1.4044151000000002,3
R.V. More,2.256203833333333,0.2905071166666667,-0.70829553,-0.2970925833333334,0.43443228,-1.09390532,-1.6421838566666667,-0.8564991333333335,-1.6842655833333335,0.14498996666666666,-1.2681460666666666,-1.0725068008666667,-1.6360822,0.010418273333333339,-0.6216406999999999,-0.20856904876666663,-0.5365256233333334,0.5479689733333334,0.2834971833333333,-0.94101069,0.1206862666666666,-1.64770723,-4.2383971,0.5299554866666667,-1.8108878,3
Chhangani,0.28932499333333334,-1.2421095333333334,-0.9367869333333333,-0.16659034533333336,-0.2640756796666667,-0.2588814000000001,0.9548259166666666,1.1637636216666667,0.0656923099999999,0.5806419736666667,-2.3469009666666665,-1.496433333333333,1.0533573999999999,3.437071533333333,-4.144880833333334,-2.26861758,-1.3050200966666667,2.24600925,-0.30936881666666666,-3.00229865,0.8988172133333333,-2.7882686666666667,-1.6163870666666666,-0.011843313333333364,-0.14104740000000002,3
Ajit Borthakur,-0.052294256666666726,0.005486073333333248,-1.4090549466666669,-0.085229068,-0.3754943233333334,-4.376321566666667,-1.4587695633333333,-0.31279982666666667,-1.7722132466666665,0.4980715,0.6893344333333333,-0.7595741269333334,0.9469239933333333,1.519240084,-0.06002639333333334,-2.11133242,0.9643150666666666,1.1119994133333333,-1.609689266666667,-2.3996427666666666,-0.8405458533333333,-0.061610599999999925,-1.0393635666666665,-2.3083652666666667,-0.2534275366666667,3
S.R. Sen,-0.9824426766666668,-0.16077815666666664,-1.53487686,0.6012708933333334,0.32556747999999996,-2.7659232333333335,-1.990326213333333,-1.0291239133333334,0.22859349333333337,0.8920298866666667,-0.59503649,-1.7482559000000002,-0.6124820433333333,0.4051526233333333,0.2824626966666667,-1.29260422,-0.6836915233333333,-0.1313097333333332,0.09604531866666666,-1.4685989033333333,-1.0650915,-0.32505978,-1.5324068666666666,-0.3920033166666666,0.21534396333333336,3
N. Venkatachala,0.82490075,-1.1685849,-3.7544903,1.7629831299999998,-0.9263221150000001,-1.48809724,-2.6927303499999997,-1.73273325,1.7800392999999999,-0.0728727315,-1.2972082,-3.26276855,3.0204972000000003,1.28421595,-2.00871992,-0.762923028,-2.2775600700000003,1.56713105,0.182814375,-2.14710105,-1.041846145,-0.7354131,-1.40148448,-1.3405153,1.4720265499999998,2
A.S. Bopanna,-0.2537794,1.0159786100000001,0.89222941,1.60100185,-0.044134275,-2.1705669,0.582043485,0.17190118,-1.285948937,0.08838816500000002,1.19753124,0.542740325,-0.92997365875,0.08817551499999998,-0.40214999349999997,-2.0515636500000003,-0.76939055,0.2979794,-0.893662815,0.739190565,3.04383515,-2.1158145,-1.54826747,0.387517642,-1.9561773150000001,2
P.V. Kakade,3.41602855,3.6084853,0.596062775,-1.6845017,-3.27880225,-0.7937097200000001,-4.6680018500000005,-2.5082035,-5.789797849999999,-1.37249055,-2.2694399499999998,-1.074310775,1.5508776000000002,-0.26366682,-6.14403,0.69212843,-2.29110995,3.1736955,3.09919095,-1.7272283000000002,-2.9554035499999998,-5.17240415,-6.482253200000001,-2.6816347499999997,-2.8400689999999997,2
Kanchan Chakraborty,-0.23846385,-0.17619732999999999,-0.21270065999999999,-0.032406479999999994,-0.43829524,-0.7684942750000001,0.11745330500000001,-0.052902740000000004,-0.48559679499999997,0.319948785,-0.1099953415,-0.038312793,0.23703707400000001,-0.27573234999999996,-0.0004017649999999984,-0.373655235,-0.61039478,0.537813055,-0.25991384349999996,0.312059625,0.23458307000000003,-0.370380375,-0.817990085,-0.365165048,-0.332631885,2
I.D. Dua,0.6575433749999999,-0.07212315,-2.2380504,0.41520250000000003,-0.37518885,-1.90447565,-0.5502752499999999,-2.9930943,1.4687599500000001,-0.31328124999999996,-2.1224920899999997,-0.407746125,1.75485495,2.78259695,-0.2018192499999999,-1.008131785,-1.50334908,-1.8859219999999999,0.2569996000000001,-1.6320339099999999,-1.1140046,-2.518732,-2.53278925,-0.14248505,0.141866054,2
C.A. Vaidyialingam,0.986789275,-1.9070038,-0.54592413,2.37596505,-0.7032557899999999,-1.9289277,-1.6183157499999998,0.8645075199999999,-1.71776625,-0.1415459365,0.44780727499999995,-2.27982175,0.9211684099999999,4.94081065,-0.1578518499999999,-3.31036525,-1.0439687,0.39798350000000005,0.53067803,-0.11066170000000008,-0.5565634500000001,-1.9571971000000001,-1.56275335,0.40440210000000004,1.65024858,2
Nipun Awasthi,0.18155190000000002,0.6438545499999999,-0.498663435,0.07624448,0.268845775,-0.580703885,-0.26814488999999997,0.7741186600000001,-1.4785342,0.47411052,-0.321940765,-0.09791733,-1.17464035,0.15333799,-0.281240225,-0.753350085,-0.8902854525,0.132967225,-0.5378950175,0.824512408,0.40039311,0.482662415,-1.3875834,0.19315662000000003,-1.39434835,2
Sangita Dhingra Sehgal,-1.9854676,0.198600195,-0.8297107699999999,-1.8828205,1.2703623,-4.5016359,-0.17850138,0.11959600000000004,-2.8739498,2.32834085,0.9336329999999999,0.80718355,1.1076751825,0.7863488000000001,-1.6370863999999998,-2.7941556000000003,-0.72178657,-0.311353285,-1.8103210600000001,-2.61803505,-1.02619272,1.023331019,0.50384156,0.19556930000000006,1.4511075,2
Narayan Roy,0.0578035245,-0.09890586500000001,-0.30528363999999997,0.052302494000000005,-0.06073658185,-0.54335599,0.0448615785,-0.099135815,-0.33963586,0.36995113,-0.07032514799999999,-0.182803845,0.151646187,-0.25902498,-0.10133929250000001,-0.415869732,-0.355800055,0.264674985,-0.324089525,0.235579507,0.19505782,-0.18906494499999998,-0.446528825,-0.00990062,-0.1353793,2
Anju Bajaj Chandna,-4.0384922,1.27006778,-0.4187245,-1.8252477,0.14197905,-5.97138825,5.19667005,-2.5836446000000004,-0.8725153999999999,2.85160435,2.06619965,-3.2442379999999997,-1.30653705,-4.3870723,-2.5067582,2.5317522500000003,-5.3322278999999995,8.649951999999999,-2.29267025,1.90442505,-1.09319675,0.8593640199999999,-2.4703525500000003,-6.6146045,0.46579148299999995,2
Huluvadi G. Ramesh,-1.25657072,-0.58283476,-0.8461084249999999,0.33960328500000003,1.5113623500000002,-2.42724965,-0.26821105,-0.5090074,-0.537023665,0.970617925,0.42805446999999996,-0.29713125,1.2979704300000001,0.48540196,0.159616955,-1.8497883000000002,-0.24204325,-1.0781072150000002,-0.19856991000000002,-0.201438425,-0.27629450499999997,-0.43955459999999996,-1.168522295,1.3970594299999999,-0.12253490499999997,2
Susheel Bala Dagar,-1.20890843,-0.32968054,-2.4829084000000003,1.65876315,1.7582662500000001,-1.8468567,0.9508256749999999,0.82195178,-2.8579148500000002,2.94161985,1.53605345,2.6018414500000002,-2.49431525,-4.7741299999999995,0.47155254,-1.62007105,-0.63177139,-0.4615780365,-1.39778385,1.6923290500000001,0.05359475,1.9669002,-0.117507217,1.801839565,-2.2373331,2
A.P. Sen,1.5486897000000002,-0.718431375,-2.5300676500000003,2.58793945,-0.442134755,-2.3548214499999998,-2.39223805,-2.94748255,0.10449852500000001,0.362240795,-1.82351005,-2.61179175,0.609288199,3.0332705300000002,-3.53757755,-1.973410425,-2.7987966,-1.53848645,0.7306218800000001,-2.91821615,-0.873908675,-0.5930780200000001,-2.4573249500000003,-0.633628485,1.60181064,2
B.R. Arora,-0.72509804,-0.16098530000000003,1.3426515,1.135434165,0.46301867,-2.6101112,0.03570827999999998,-2.0458323,-1.2277237,-1.4785667,-1.7445026000000001,-0.8615375599999999,-0.348316265,0.9656882250000001,0.106455515,-0.8098583,-0.89142863,2.3776893,-0.513630807,0.969236475,2.3694594999999996,-1.0330876500000001,-0.63067356,-0.088111355,0.5639474,2
B. N. Agrawal,0.105741595,0.31541144,-0.77313477,-0.63328842,0.16359453000000002,-1.7538399,-0.8609118899999999,0.75368145,-1.26369562,0.71925193,1.414390265,0.46322726000000003,3.19279977,0.21167785500000003,-1.251695435,-1.80576603,-0.33667357,1.4332367799999999,-1.606516325,-1.1769502399999998,0.41663761000000005,0.7823303,-1.26410735,-1.2930744,0.40028468,2
A.N. Venugopala Gowda,0.085267457,-0.012376408999999998,-0.207548395,0.330115722,-0.0795466465,-1.3240642500000002,-0.29568665000000005,-0.023831737,-0.6965850499999999,0.326331125,-0.25188288000000003,0.051268585000000005,0.162197585,-0.45314036999999996,0.173255565,-0.40155667000000006,-0.647745135,0.39068685000000003,-0.095401532,0.44398707,0.50741158,-0.21310257999999999,-0.73188875,-0.18879102,-0.21151496,2
V. Ramaswami,-0.92095918,-0.780983262,-0.9769471865,0.824619642,-0.03471725000000003,-0.30403083500000005,0.6643005500000001,-0.3243560500000001,-0.2848140785,1.0391094,-3.0623948,-2.55307335,0.5012105,3.2850075000000003,-1.1331951,-1.6384737499999997,-0.53578019,1.313903955,1.2213363799999999,-2.40609625,-0.49290655000000005,-3.03104105,-2.1174128999999997,1.6089865,-0.5394183665000001,2
K. Sampath,-1.7680109000000002,-0.9020440900000001,0.368734695,2.4320817999999997,1.209675635,-1.3273971,-1.30897955,-1.23394135,-0.702017223,0.296930145,-4.19971915,-0.8863126,1.0193801,2.91061965,-1.7000646000000001,-1.7614679999999998,-0.34950475000000003,4.3196677999999995,1.98760935,-1.6689307899999999,1.6334926799999998,-2.349652065,-0.3777965,1.0102706750000001,1.9004189,2
Tapas Kumar Giri,-0.0297893574,-0.19785937999999997,-0.5621119299999999,-0.16193714000000003,-0.618045945,-0.90550515,-0.22010559000000002,0.11177862499999999,-0.495048595,1.1157287,-0.54958557,0.20767932249999999,-0.04596686,-0.38566448,0.005002430000000002,-0.293598385,-0.5902073579999999,0.49021508999999996,-0.014767236499999996,0.56637108,0.47294101,-0.5565742650000001,-0.727157485,-0.6768296300000001,-0.18818167,2
Shivaraj Patil,0.13693414999999998,-0.82629385,-1.4197838,3.6863650000000003,-1.5505472999999999,2.3879559599999998,-3.9815745000000002,0.78775755,-0.33642700000000003,-0.772408925,-1.440260515,-1.19884645,2.7371745499999998,2.6993572500000003,-1.78551133,-3.27916235,0.43125176499999995,2.0323928700000002,2.2531517,-0.58865285,2.6468157,-2.91094945,-3.1354903,-0.06685558,-0.004300575000000001,2
M.H. Kania,2.158827565,0.700620665,-1.9945926,1.80512516,1.22990357,-4.42194675,-2.23419752,-3.0783134999999997,-0.209186315,-0.1302840225,-0.432505037,-0.83485002,-0.60323127,-0.0982904385,-1.7173736275,-0.3725791,-1.77614045,-0.6925530800000002,-0.282344325,-2.5616301000000004,-1.04009905,-0.9677266099999999,-3.8075343999999998,0.1244907465,0.23203815500000002,2
Joseph,3.6081854,-0.30794920000000003,-2.14776845,1.91553465,-1.4437122500000001,-3.0101315,-2.88243955,2.358139175,-1.3354854999999999,-0.7205764849999999,2.80881035,-0.63359,2.328539955,1.514388345,-1.113439675,-1.7843705,-1.550553625,0.80311415,-2.004665315,-2.42410605,-0.26322080000000003,-1.43709895,-1.79681675,-4.16869655,0.945006365,2
W.A. Shishak,0.013757937500000001,-0.020401558,-0.2119088115,-0.13650859475000002,-0.128619914,-0.49834711,-0.1028442125,-0.0293276435,-0.40693724,0.31926107,-0.09160460749999999,0.125848441,0.08135014,-0.15680685,-0.030871125000000006,-0.11969617299999999,-0.6631786249999999,0.216004445,-0.326805405,0.24219685,0.10775836300000001,-0.14958012,-0.316350237,-0.09467723950000001,-0.19636012,2
Rakesh Tewari,-2.8471869,1.20671343,-1.60628805,-0.668373385,-0.15754516699999999,-1.543300627,3.1403982499999996,1.61003493,-0.9261059249999999,2.83784165,0.07976921999999997,-2.57183505,-2.0496961,-1.7099208,-0.8096866,-1.2006056600000001,-3.0040667,3.9413672,-2.35611585,3.8745300499999997,-0.025540850000000004,2.30370045,0.1716203,-4.6596013,-2.66061405,2
D.P. Madon,-0.4856528,-0.333706,-0.52313745,-0.51866317,0.43682227,-1.6748201,-0.0830019,-0.5486686,-0.6635466,0.14544022,-0.9703314,-0.26776743,0.64555174,0.11333438,0.5228452,-0.28905576,-1.134812,0.13281208,-0.26600093,0.6703542,0.003142913,0.16444236,-1.068686,0.29195353,-0.018372014,1
H.S. Bedi,0.034399822,-0.14041683,0.04163426,-0.0024323184,-0.028327396,-0.8695504,-0.0104042785,-0.032872874,-0.44519505,0.302162,-0.2313017,-0.16941392,0.25855273,-0.16286592,-0.20177716,-0.5548928,-0.6552574,0.15285854,-0.53090537,0.36736077,0.11889353,-0.20769012,-0.4356762,0.029285546,0.047274638,1
Vivian Bose,-0.5119568,-0.63121897,-0.9423016,-0.9347777,0.23157725,-2.708934,-0.7817931,1.5995901,-2.7265224,0.21805148,-3.2459507,-2.636565,0.77925605,2.0709834,-0.45901665,-1.5388513,-0.16462174,2.4827785,0.6292255,-2.8634024,0.010011442,-0.22430359,0.5509678,1.4974893,2.9214966,1
C. Nagappan,3.4101026,-1.0041696,1.1277635,4.250446,0.65317714,0.43002045,0.67123437,-1.7587491,-1.1636757,1.3799,-2.4558828,-0.95818394,-2.32768,2.236067,-3.3708043,-1.2281792,-2.219698,1.9484525,1.7477889,-2.0320272,2.9946613,-2.907251,-2.8709047,1.7446545,-0.63689,1
A. Alagiriswami,-0.25357902,-1.4599676,-1.7674493,1.0336503,0.19498442,-0.078024,1.3772866,-3.3463647,-0.54707414,0.48324004,-1.7921633,-1.5391544,0.9785551,0.9601967,1.2716806,-0.5579236,-2.2280774,2.0817652,0.43665123,1.7277853,-0.18620345,0.44146425,-1.8517292,0.8761223,0.80267465,1
N.Y. Hanumanthappa,2.3807974,2.4009542,4.163341,4.1423655,0.10103631,-4.551717,-0.8602125,-2.5582654,1.2030749,-2.3622746,1.2052195,1.3762825,0.1866198,2.1755161,0.9605752,-0.6745892,-1.9443027,3.938165,-1.2857021,1.3074607,2.6676795,-3.4230616,-2.8896246,-1.2756121,-0.9683223,1
N.V. Ramana,0.15440297,-1.33302,-0.2874352,-0.18815,1.0454022,-3.0798173,-0.097175546,-2.5878034,0.20631531,3.3600361,-4.973803,-3.3196714,-1.1147445,1.6247879,-2.228896,0.2670361,-3.2093666,-0.13429804,1.4765512,-1.8111681,-0.047841232,1.6215218,3.230123,1.5026401,0.0065617464,1
N.K. Jain,0.9972,-0.7022695,-0.049464524,2.0918946,1.6696208,-0.5991123,-1.4811492,-0.35240293,-0.7639261,0.578023,-1.8614953,-1.8219855,1.472671,-0.048341315,0.23536232,-0.9465597,-1.1896842,1.3464866,2.0900834,1.3404754,0.65322214,-0.8491993,0.18050735,-1.4800714,-0.7876718,1
